n_samples,n_features,time_elapsed_split
379,22,0.04496192932128906
379,22,0.04541897773742676
379,22,0.0453188419342041
379,22,0.04462170600891113
379,22,0.04467129707336426
379,30,0.06149148941040039
379,30,0.06148028373718262
379,30,0.061447858810424805
379,30,0.06129789352416992
379,30,0.062195539474487305
379,42,0.08565258979797363
379,42,0.08533549308776855
379,42,0.0862727165222168
379,42,0.08545041084289551
379,42,0.08474946022033691
379,59,0.1221470832824707
379,59,0.12215638160705566
379,59,0.12166142463684082
379,59,0.12117934226989746
379,59,0.12221980094909668
379,83,0.1741642951965332
379,83,0.16937828063964844
379,83,0.16919898986816406
379,83,0.16868352890014648
379,83,0.16764593124389648
379,116,0.2392137050628662
379,116,0.2375645637512207
379,116,0.23673701286315918
379,116,0.23821759223937988
379,116,0.24770021438598633
379,163,0.33846616744995117
379,163,0.3394615650177002
379,163,0.33939695358276367
379,163,0.338763952255249
379,163,0.34077882766723633
379,228,0.48755979537963867
379,228,0.4873044490814209
379,228,0.4891829490661621
379,228,0.48992180824279785
379,228,0.48647356033325195
379,321,0.7482824325561523
379,321,0.7493126392364502
379,321,0.7483108043670654
379,321,0.7476460933685303
379,321,0.7537710666656494
379,450,1.13214111328125
379,450,1.1303863525390625
379,450,1.1567955017089844
379,450,1.1391816139221191
379,450,1.1373796463012695
379,631,1.7839398384094238
379,631,1.8435273170471191
379,631,1.8056163787841797
379,631,1.8153002262115479
379,631,1.7788457870483398
545,2,0.006403923034667969
545,2,0.006211757659912109
545,2,0.006169795989990234
545,2,0.006213188171386719
545,2,0.006152153015136719
545,2,0.0065839290618896484
545,2,0.0063190460205078125
545,2,0.0061647891998291016
545,2,0.006268739700317383
545,2,0.006136655807495117
545,2,0.006239175796508789
545,2,0.006185293197631836
545,2,0.006165504455566406
545,2,0.006351947784423828
545,2,0.00639796257019043
545,3,0.009321928024291992
545,3,0.009233236312866211
545,3,0.009169340133666992
545,3,0.009261131286621094
545,3,0.009336471557617188
545,4,0.012311697006225586
545,4,0.012294530868530273
545,4,0.012467384338378906
545,4,0.01276254653930664
545,4,0.01303720474243164
545,6,0.018715620040893555
545,6,0.018410682678222656
545,6,0.01862502098083496
545,6,0.018394947052001953
545,6,0.018537044525146484
545,8,0.024773836135864258
545,8,0.02494192123413086
545,8,0.024637699127197266
545,8,0.024708986282348633
545,8,0.02500319480895996
545,11,0.03429746627807617
545,11,0.03400826454162598
545,11,0.03431344032287598
545,11,0.03401327133178711
545,11,0.03380322456359863
545,16,0.04958987236022949
545,16,0.04898524284362793
545,16,0.04949474334716797
545,16,0.049309492111206055
545,16,0.049771785736083984
545,22,0.0685577392578125
545,22,0.06816887855529785
545,22,0.06922483444213867
545,22,0.06815791130065918
545,22,0.06839704513549805
545,30,0.0956723690032959
545,30,0.09536290168762207
545,30,0.09398078918457031
545,30,0.09405040740966797
545,30,0.09339690208435059
545,42,0.1307694911956787
545,42,0.13156676292419434
545,42,0.1317446231842041
545,42,0.1313788890838623
545,42,0.1324939727783203
545,59,0.19153213500976562
545,59,0.18636441230773926
545,59,0.18842792510986328
545,59,0.1859574317932129
545,59,0.18630576133728027
545,83,0.26572632789611816
545,83,0.26723599433898926
545,83,0.2673358917236328
545,83,0.2647836208343506
545,83,0.267880916595459
545,116,0.37943506240844727
545,116,0.3792271614074707
545,116,0.3785524368286133
545,116,0.3770008087158203
545,116,0.37488579750061035
545,163,0.5405550003051758
545,163,0.5384061336517334
545,163,0.5393404960632324
545,163,0.5385282039642334
545,163,0.537531852722168
545,228,0.7944917678833008
545,228,0.7972579002380371
545,228,0.794102668762207
545,228,0.8012590408325195
545,228,0.8173010349273682
545,321,1.2140007019042969
545,321,1.2063772678375244
545,321,1.2208759784698486
545,321,1.1815216541290283
545,321,1.1804161071777344
545,450,1.790574312210083
545,450,1.7992284297943115
545,450,1.7901363372802734
545,450,1.798689842224121
545,450,1.7993881702423096
545,631,2.772420644760132
545,631,2.8371448516845703
545,631,2.828157663345337
545,631,2.78144907951355
545,631,2.797046422958374
784,2,0.00983428955078125
784,2,0.010292530059814453
784,2,0.00984811782836914
784,2,0.010170221328735352
784,2,0.009741544723510742
784,2,0.009682416915893555
784,2,0.00995182991027832
784,2,0.010044336318969727
784,2,0.009678840637207031
784,2,0.009675979614257812
784,2,0.009685039520263672
784,2,0.009903192520141602
784,2,0.010085821151733398
784,2,0.009855270385742188
784,2,0.009710550308227539
784,3,0.014657258987426758
784,3,0.01482391357421875
784,3,0.014790773391723633
784,3,0.014546394348144531
784,3,0.014611244201660156
784,4,0.019648313522338867
784,4,0.019755840301513672
784,4,0.019858837127685547
784,4,0.019554615020751953
784,4,0.0196077823638916
784,6,0.029443025588989258
784,6,0.029555559158325195
784,6,0.030029773712158203
784,6,0.02976393699645996
784,6,0.029444456100463867
784,8,0.0388638973236084
784,8,0.03945589065551758
784,8,0.03929328918457031
784,8,0.03938436508178711
784,8,0.03894305229187012
784,11,0.05392026901245117
784,11,0.05429959297180176
784,11,0.05397748947143555
784,11,0.054918527603149414
784,11,0.05439138412475586
784,16,0.07873106002807617
784,16,0.07834672927856445
784,16,0.07902836799621582
784,16,0.07775545120239258
784,16,0.0780789852142334
784,22,0.10855817794799805
784,22,0.1087181568145752
784,22,0.1080634593963623
784,22,0.10765957832336426
784,22,0.1082913875579834
784,30,0.14844083786010742
784,30,0.14789605140686035
784,30,0.14847445487976074
784,30,0.14842510223388672
784,30,0.14868378639221191
784,42,0.20862150192260742
784,42,0.2088944911956787
784,42,0.20959115028381348
784,42,0.20895051956176758
784,42,0.20898771286010742
784,59,0.29822325706481934
784,59,0.29648804664611816
784,59,0.2966454029083252
784,59,0.2974534034729004
784,59,0.2979714870452881
784,83,0.422893762588501
784,83,0.4241464138031006
784,83,0.4223496913909912
784,83,0.42313170433044434
784,83,0.42163848876953125
784,116,0.6075916290283203
784,116,0.6005761623382568
784,116,0.6134378910064697
784,116,0.6227293014526367
784,116,0.6206238269805908
784,163,0.8989386558532715
784,163,0.9052712917327881
784,163,0.901648759841919
784,163,0.8818638324737549
784,163,0.880152702331543
784,228,1.2935442924499512
784,228,1.2865502834320068
784,228,1.2868702411651611
784,228,1.2874581813812256
784,228,1.2897005081176758
784,321,1.922945261001587
784,321,1.9315271377563477
784,321,1.926459550857544
784,321,1.97123384475708
784,321,1.9768784046173096
784,450,2.9949450492858887
784,450,2.9185733795166016
784,450,2.933011531829834
784,450,2.9191324710845947
784,450,2.938587188720703
784,631,6.96388840675354
784,631,4.493453025817871
784,631,6.098678112030029
784,631,6.108617782592773
784,631,4.585702657699585
1128,2,0.016715526580810547
1128,2,0.016143083572387695
1128,2,0.016069889068603516
1128,2,0.01612687110900879
1128,2,0.01597905158996582
1128,2,0.01625657081604004
1128,2,0.016400575637817383
1128,2,0.016289234161376953
1128,2,0.01648402214050293
1128,2,0.01612114906311035
1128,2,0.01614665985107422
1128,2,0.016147613525390625
1128,2,0.015925168991088867
1128,2,0.016230106353759766
1128,2,0.016017675399780273
1128,3,0.02531290054321289
1128,3,0.025208473205566406
1128,3,0.024722576141357422
1128,3,0.024872779846191406
1128,3,0.02519536018371582
1128,4,0.03311419486999512
1128,4,0.03398585319519043
1128,4,0.033119916915893555
1128,4,0.03229188919067383
1128,4,0.03217625617980957
1128,6,0.04918336868286133
1128,6,0.048767805099487305
1128,6,0.04799771308898926
1128,6,0.04859161376953125
1128,6,0.04916787147521973
1128,8,0.06491518020629883
1128,8,0.064697265625
1128,8,0.0644369125366211
1128,8,0.06472635269165039
1128,8,0.06425976753234863
1128,11,0.0886220932006836
1128,11,0.09013199806213379
1128,11,0.0890650749206543
1128,11,0.08866238594055176
1128,11,0.08901476860046387
1128,16,0.130615234375
1128,16,0.12974882125854492
1128,16,0.12931013107299805
1128,16,0.12968945503234863
1128,16,0.1304466724395752
1128,22,0.17949509620666504
1128,22,0.1802365779876709
1128,22,0.17974638938903809
1128,22,0.17908215522766113
1128,22,0.1794126033782959
1128,30,0.2476637363433838
1128,30,0.2500154972076416
1128,30,0.24663829803466797
1128,30,0.24490094184875488
1128,30,0.24563908576965332
1128,42,0.3448925018310547
1128,42,0.34557437896728516
1128,42,0.35295701026916504
1128,42,0.3457009792327881
1128,42,0.3472321033477783
1128,59,0.49083733558654785
1128,59,0.49150705337524414
1128,59,0.49109578132629395
1128,59,0.48889780044555664
1128,59,0.49001121520996094
1128,83,0.7006239891052246
1128,83,0.6983757019042969
1128,83,0.6963465213775635
1128,83,0.6953601837158203
1128,83,0.6950063705444336
1128,116,0.9970147609710693
1128,116,1.0207643508911133
1128,116,1.0270466804504395
1128,116,1.026329755783081
1128,116,1.0325453281402588
1128,163,1.4725468158721924
1128,163,1.445347547531128
1128,163,1.4408371448516846
1128,163,1.4434385299682617
1128,163,1.4490859508514404
1128,228,2.027932643890381
1128,228,2.099895477294922
1128,228,2.0467796325683594
1128,228,2.0880255699157715
1128,228,2.0742058753967285
1128,321,3.1283621788024902
1128,321,3.1034953594207764
1128,321,3.11580753326416
1128,321,3.084287166595459
1128,321,3.0936429500579834
1128,450,6.301600456237793
1128,450,4.552088975906372
1128,450,5.797809839248657
1128,450,5.798219442367554
1128,450,4.60149073600769
1128,631,6.9381983280181885
1128,631,6.955808401107788
1128,631,8.598571062088013
1128,631,6.877696514129639
1128,631,9.293745994567871
1623,2,0.026921510696411133
1623,2,0.026893138885498047
1623,2,0.026800870895385742
1623,2,0.027069807052612305
1623,2,0.028158903121948242
1623,2,0.026898860931396484
1623,2,0.02725839614868164
1623,2,0.027368545532226562
1623,2,0.026875734329223633
1623,2,0.026988506317138672
1623,2,0.026963233947753906
1623,2,0.026627540588378906
1623,2,0.02686285972595215
1623,2,0.02692437171936035
1623,2,0.026949644088745117
1623,3,0.040680885314941406
1623,3,0.040421247482299805
1623,3,0.04033803939819336
1623,3,0.04038071632385254
1623,3,0.04025554656982422
1623,4,0.05339956283569336
1623,4,0.053632259368896484
1623,4,0.053267478942871094
1623,4,0.05367684364318848
1623,4,0.05347561836242676
1623,6,0.08125424385070801
1623,6,0.08012247085571289
1623,6,0.08096671104431152
1623,6,0.080841064453125
1623,6,0.08028984069824219
1623,8,0.10806632041931152
1623,8,0.1084890365600586
1623,8,0.10740089416503906
1623,8,0.107452392578125
1623,8,0.11159849166870117
1623,11,0.15431761741638184
1623,11,0.14879655838012695
1623,11,0.1481924057006836
1623,11,0.14815950393676758
1623,11,0.14847588539123535
1623,16,0.21832728385925293
1623,16,0.21666932106018066
1623,16,0.21562957763671875
1623,16,0.2174677848815918
1623,16,0.21631240844726562
1623,22,0.2991948127746582
1623,22,0.3001687526702881
1623,22,0.29883408546447754
1623,22,0.30037713050842285
1623,22,0.299579381942749
1623,30,0.4122323989868164
1623,30,0.4188690185546875
1623,30,0.4114420413970947
1623,30,0.4124927520751953
1623,30,0.41333937644958496
1623,42,0.5810933113098145
1623,42,0.5786893367767334
1623,42,0.578179121017456
1623,42,0.5787680149078369
1623,42,0.5780045986175537
1623,59,0.8216705322265625
1623,59,0.825080394744873
1623,59,0.8209922313690186
1623,59,0.8193600177764893
1623,59,0.8190548419952393
1623,83,1.174048900604248
1623,83,1.2064993381500244
1623,83,1.1892626285552979
1623,83,1.1741704940795898
1623,83,1.1862189769744873
1623,116,1.6808180809020996
1623,116,1.6823348999023438
1623,116,1.6739697456359863
1623,116,1.6883647441864014
1623,116,1.676208257675171
1623,163,2.4227631092071533
1623,163,2.430501937866211
1623,163,2.449434280395508
1623,163,2.4381937980651855
1623,163,2.426710605621338
1623,228,3.4045374393463135
1623,228,3.5310263633728027
1623,228,3.43471097946167
1623,228,3.4476447105407715
1623,228,3.502870798110962
1623,321,5.157920837402344
1623,321,5.0410637855529785
1623,321,4.929910659790039
1623,321,4.9645185470581055
1623,321,4.937632083892822
1623,450,7.41821551322937
1623,450,8.754166841506958
1623,450,7.398835182189941
1623,450,9.246319770812988
1623,450,7.507627964019775
1623,631,13.615722417831421
1623,631,13.722536087036133
1623,631,13.778868913650513
1623,631,13.656049251556396
1623,631,13.637687683105469
2335,2,0.048917293548583984
2335,2,0.048424482345581055
2335,2,0.048892974853515625
2335,2,0.04950666427612305
2335,2,0.05027914047241211
2335,2,0.05134248733520508
2335,2,0.04944872856140137
2335,2,0.049779415130615234
2335,2,0.050150394439697266
2335,2,0.050171852111816406
2335,2,0.05013442039489746
2335,2,0.05032181739807129
2335,2,0.04918241500854492
2335,2,0.04686427116394043
2335,2,0.047516822814941406
2335,3,0.07005858421325684
2335,3,0.06943178176879883
2335,3,0.07045340538024902
2335,3,0.06982588768005371
2335,3,0.07051420211791992
2335,4,0.09414815902709961
2335,4,0.09306812286376953
2335,4,0.09469079971313477
2335,4,0.09879684448242188
2335,4,0.09716033935546875
2335,6,0.14235353469848633
2335,6,0.14543843269348145
2335,6,0.14365792274475098
2335,6,0.1442255973815918
2335,6,0.14278745651245117
2335,8,0.19190263748168945
2335,8,0.1918478012084961
2335,8,0.19012928009033203
2335,8,0.1909337043762207
2335,8,0.19138121604919434
2335,11,0.27146172523498535
2335,11,0.2716212272644043
2335,11,0.26264405250549316
2335,11,0.26503801345825195
2335,11,0.26685023307800293
2335,16,0.3892545700073242
2335,16,0.38645219802856445
2335,16,0.38054943084716797
2335,16,0.37706422805786133
2335,16,0.378220796585083
2335,22,0.5194780826568604
2335,22,0.518639326095581
2335,22,0.5211484432220459
2335,22,0.5222537517547607
2335,22,0.5225749015808105
2335,30,0.7205538749694824
2335,30,0.7208669185638428
2335,30,0.7260539531707764
2335,30,0.7246804237365723
2335,30,0.7220230102539062
2335,42,1.0043346881866455
2335,42,1.0051956176757812
2335,42,1.0084173679351807
2335,42,1.0056264400482178
2335,42,1.0114789009094238
2335,59,1.4411697387695312
2335,59,1.4328362941741943
2335,59,1.4672138690948486
2335,59,1.476478099822998
2335,59,1.4545161724090576
2335,83,2.051942825317383
2335,83,2.051687479019165
2335,83,2.055293321609497
2335,83,2.0488219261169434
2335,83,2.0466413497924805
2335,116,2.9237563610076904
2335,116,2.928800106048584
2335,116,2.970197916030884
2335,116,2.9259190559387207
2335,116,2.9209532737731934
2335,163,4.098726749420166
2335,163,4.0700507164001465
2335,163,4.130223035812378
2335,163,4.200308799743652
2335,163,4.119449853897095
2335,228,5.746467590332031
2335,228,5.789640188217163
2335,228,5.864019870758057
2335,228,5.880980730056763
2335,228,5.872584104537964
2335,321,8.551095008850098
2335,321,8.510036706924438
2335,321,8.542770147323608
2335,321,8.520718574523926
2335,321,8.5709707736969
2335,450,15.018364906311035
2335,450,14.463119745254517
2335,450,14.365854024887085
2335,450,14.245992422103882
2335,450,12.453030109405518
2335,631,19.0455584526062
2335,631,18.791038274765015
2335,631,18.834318161010742
2335,631,22.771846771240234
2335,631,22.656559705734253
3359,2,0.08308935165405273
3359,2,0.08291912078857422
3359,2,0.08207559585571289
3359,2,0.08195853233337402
3359,2,0.08395266532897949
3359,2,0.08417463302612305
3359,2,0.08307647705078125
3359,2,0.08376264572143555
3359,2,0.08362174034118652
3359,2,0.08211493492126465
3359,2,0.08350324630737305
3359,2,0.08237504959106445
3359,2,0.08249521255493164
3359,2,0.08194828033447266
3359,2,0.08230471611022949
3359,3,0.12396383285522461
3359,3,0.12332010269165039
3359,3,0.12284326553344727
3359,3,0.12421035766601562
3359,3,0.12378764152526855
3359,4,0.16539263725280762
3359,4,0.16500592231750488
3359,4,0.16487407684326172
3359,4,0.16572999954223633
3359,4,0.16614794731140137
3359,6,0.2517571449279785
3359,6,0.2553744316101074
3359,6,0.25640106201171875
3359,6,0.25662851333618164
3359,6,0.25576186180114746
3359,8,0.3408935070037842
3359,8,0.3415653705596924
3359,8,0.33859944343566895
3359,8,0.34151697158813477
3359,8,0.3387637138366699
3359,11,0.4712700843811035
3359,11,0.46586132049560547
3359,11,0.4815530776977539
3359,11,0.46958231925964355
3359,11,0.4749937057495117
3359,16,0.6624197959899902
3359,16,0.6643078327178955
3359,16,0.6641058921813965
3359,16,0.6629869937896729
3359,16,0.6667075157165527
3359,22,0.9147958755493164
3359,22,0.9184589385986328
3359,22,0.912085771560669
3359,22,0.9144635200500488
3359,22,0.9128861427307129
3359,30,1.2466871738433838
3359,30,1.2624647617340088
3359,30,1.2511861324310303
3359,30,1.2499566078186035
3359,30,1.2444968223571777
3359,42,1.790644884109497
3359,42,1.7987644672393799
3359,42,1.7994215488433838
3359,42,1.7601947784423828
3359,42,1.7573816776275635
3359,59,2.5043914318084717
3359,59,2.573831796646118
3359,59,2.4967904090881348
3359,59,2.5693678855895996
3359,59,2.545598268508911
3359,83,3.7433841228485107
3359,83,3.525590181350708
3359,83,3.6665291786193848
3359,83,3.657963275909424
3359,83,3.6631720066070557
3359,116,5.157223701477051
3359,116,5.075894594192505
3359,116,5.067197799682617
3359,116,5.07447075843811
3359,116,5.130897283554077
3359,163,7.505007028579712
3359,163,7.314016103744507
3359,163,7.349152326583862
3359,163,7.32248592376709
3359,163,7.362546920776367
3359,228,10.33059573173523
3359,228,10.398465633392334
3359,228,10.344464778900146
3359,228,10.374530553817749
3359,228,10.329951763153076
3359,321,15.251736879348755
3359,321,15.130568981170654
3359,321,14.980965375900269
3359,321,15.05007553100586
3359,321,15.077109575271606
3359,450,24.858487129211426
3359,450,25.28514552116394
3359,450,22.37587261199951
3359,450,25.39410638809204
3359,450,22.224485158920288
3359,631,39.1890184879303
3359,631,38.92490553855896
3359,631,38.810962438583374
3359,631,38.621190309524536
3359,631,38.9123420715332
4832,2,0.15291452407836914
4832,2,0.1516108512878418
4832,2,0.15195465087890625
4832,2,0.15178966522216797
4832,2,0.15235280990600586
4832,2,0.15129852294921875
4832,2,0.1508481502532959
4832,2,0.1522998809814453
4832,2,0.15261578559875488
4832,2,0.15234875679016113
4832,2,0.1522970199584961
4832,2,0.15285468101501465
4832,2,0.1526803970336914
4832,2,0.1515941619873047
4832,2,0.1531975269317627
4832,3,0.23192882537841797
4832,3,0.22887253761291504
4832,3,0.2279825210571289
4832,3,0.22819733619689941
4832,3,0.22837042808532715
4832,4,0.30460190773010254
4832,4,0.3050193786621094
4832,4,0.3059248924255371
4832,4,0.3041720390319824
4832,4,0.3053321838378906
4832,6,0.45914459228515625
4832,6,0.45880913734436035
4832,6,0.4584968090057373
4832,6,0.45903682708740234
4832,6,0.4585452079772949
4832,8,0.6098780632019043
4832,8,0.6123554706573486
4832,8,0.6138596534729004
4832,8,0.6102824211120605
4832,8,0.612058162689209
4832,11,0.8381505012512207
4832,11,0.842414140701294
4832,11,0.8609204292297363
4832,11,0.8618783950805664
4832,11,0.8624570369720459
4832,16,1.2582261562347412
4832,16,1.2767772674560547
4832,16,1.225210189819336
4832,16,1.2217237949371338
4832,16,1.222121000289917
4832,22,1.6830337047576904
4832,22,1.6885545253753662
4832,22,1.6813552379608154
4832,22,1.690333604812622
4832,22,1.6834583282470703
4832,30,2.303408145904541
4832,30,2.425734043121338
4832,30,2.3473081588745117
4832,30,2.3015739917755127
4832,30,2.310675621032715
4832,42,3.2577555179595947
4832,42,3.335960626602173
4832,42,3.2528176307678223
4832,42,3.4095547199249268
4832,42,3.280223846435547
4832,59,4.763456344604492
4832,59,4.586978912353516
4832,59,4.7554497718811035
4832,59,4.724387884140015
4832,59,4.75791597366333
4832,83,6.611987590789795
4832,83,6.690872430801392
4832,83,6.6351540088653564
4832,83,6.792396545410156
4832,83,6.672506809234619
4832,116,9.71487021446228
4832,116,9.512848615646362
4832,116,9.469823598861694
4832,116,9.525195837020874
4832,116,9.482147932052612
4832,163,13.51919412612915
4832,163,13.385732173919678
4832,163,13.436428785324097
4832,163,13.436583042144775
4832,163,13.403702735900879
4832,228,19.294090032577515
4832,228,19.06222629547119
4832,228,19.050174236297607
4832,228,18.933151245117188
4832,228,19.17167329788208
4832,321,28.00510001182556
4832,321,28.23469638824463
4832,321,28.154452562332153
4832,321,27.853071451187134
4832,321,27.74108362197876
4832,450,44.652424812316895
4832,450,44.80240750312805
4832,450,43.82629919052124
4832,450,44.18588995933533
4832,450,43.81634783744812
4832,631,62.42950129508972
4832,631,70.67306542396545
4832,631,63.812939405441284
4832,631,71.60469317436218
4832,631,63.59677004814148
6951,2,0.287097692489624
6951,2,0.2865321636199951
6951,2,0.28815627098083496
6951,2,0.28830718994140625
6951,2,0.2854776382446289
6951,2,0.2876129150390625
6951,2,0.2876467704772949
6951,2,0.2861168384552002
6951,2,0.2862682342529297
6951,2,0.2863140106201172
6951,2,0.28743648529052734
6951,2,0.28753042221069336
6951,2,0.287639856338501
6951,2,0.28641724586486816
6951,2,0.286391019821167
6951,3,0.43238401412963867
6951,3,0.4307551383972168
6951,3,0.4312601089477539
6951,3,0.4304494857788086
6951,3,0.42954087257385254
6951,4,0.5736744403839111
6951,4,0.5755407810211182
6951,4,0.5895891189575195
6951,4,0.590076208114624
6951,4,0.5857913494110107
6951,6,0.8701784610748291
6951,6,0.8628666400909424
6951,6,0.8737852573394775
6951,6,0.8662474155426025
6951,6,0.8648972511291504
6951,8,1.150057315826416
6951,8,1.1511259078979492
6951,8,1.1559736728668213
6951,8,1.1570491790771484
6951,8,1.152710199356079
6951,11,1.5842382907867432
6951,11,1.5839972496032715
6951,11,1.583357810974121
6951,11,1.5842299461364746
6951,11,1.5868089199066162
6951,16,2.366837978363037
6951,16,2.367952346801758
6951,16,2.308382034301758
6951,16,2.3027050495147705
6951,16,2.3069229125976562
6951,22,3.4203732013702393
6951,22,3.398502826690674
6951,22,3.4414992332458496
6951,22,3.4331536293029785
6951,22,3.3613061904907227
6951,30,4.343407869338989
6951,30,4.632726430892944
6951,30,4.438178300857544
6951,30,4.727202415466309
6951,30,4.370991230010986
6951,42,6.396204233169556
6951,42,6.512089490890503
6951,42,6.406621217727661
6951,42,6.072078704833984
6951,42,6.482770204544067
6951,59,8.780536413192749
6951,59,8.795888662338257
6951,59,8.829687595367432
6951,59,9.155148267745972
6951,59,8.825133562088013
6951,83,12.90830659866333
6951,83,12.433825969696045
6951,83,12.70985722541809
6951,83,12.59206748008728
6951,83,12.654065608978271
6951,116,17.76140069961548
6951,116,17.769709587097168
6951,116,17.53998303413391
6951,116,17.826643466949463
6951,116,17.492536544799805
6951,163,26.882063388824463
6951,163,25.28065586090088
6951,163,24.854617834091187
6951,163,24.6907057762146
6951,163,24.88447666168213
6951,228,34.861727714538574
6951,228,35.65107440948486
6951,228,35.707751512527466
6951,228,35.6309552192688
6951,228,35.6522159576416
6951,321,51.038817167282104
6951,321,54.15104842185974
6951,321,51.31012439727783
6951,321,54.0281240940094
6951,321,50.96329045295715
6951,450,76.19623351097107
6951,450,80.86159253120422
6951,450,80.44518494606018
6951,450,74.46310877799988
6951,450,74.28853106498718
6951,631,118.1683247089386
6951,631,124.16449689865112
6951,631,117.70639491081238
6951,631,124.22547721862793
6951,631,117.74756503105164
10000,2,0.5550239086151123
10000,2,0.5544703006744385
10000,2,0.5520060062408447
10000,2,0.5537996292114258
10000,2,0.5580518245697021
10000,2,0.5534782409667969
10000,2,0.5520448684692383
10000,2,0.5524036884307861
10000,2,0.5514824390411377
10000,2,0.5522387027740479
10000,2,0.5514860153198242
10000,2,0.552687406539917
10000,2,0.5519452095031738
10000,2,0.5523331165313721
10000,2,0.5517640113830566
10000,3,0.8343536853790283
10000,3,0.8312292098999023
10000,3,0.831251859664917
10000,3,0.8285923004150391
10000,3,0.8337616920471191
10000,4,1.107912540435791
10000,4,1.1082961559295654
10000,4,1.1133935451507568
10000,4,1.1090304851531982
10000,4,1.1117947101593018
10000,6,1.6955630779266357
10000,6,1.7983262538909912
10000,6,1.6737382411956787
10000,6,1.78471040725708
10000,6,1.664454698562622
10000,8,2.2286272048950195
10000,8,2.224562883377075
10000,8,2.2274632453918457
10000,8,2.2221193313598633
10000,8,2.224135160446167
10000,11,3.1103732585906982
10000,11,3.0711922645568848
10000,11,3.0588624477386475
10000,11,3.07938551902771
10000,11,3.055314779281616
10000,16,5.304593563079834
10000,16,4.560197591781616
10000,16,5.290686130523682
10000,16,5.211429119110107
10000,16,5.319595575332642
10000,22,6.5797295570373535
10000,22,7.909321546554565
10000,22,6.663388252258301
10000,22,7.948842763900757
10000,22,6.588233232498169
10000,30,9.04419231414795
10000,30,9.265594720840454
10000,30,9.864182233810425
10000,30,11.338576316833496
10000,30,10.071966171264648
10000,42,12.350433826446533
10000,42,12.657423257827759
10000,42,12.488356351852417
10000,42,12.488149404525757
10000,42,12.447527408599854
10000,59,18.189868450164795
10000,59,16.87897539138794
10000,59,17.02344536781311
10000,59,18.065197467803955
10000,59,17.109296798706055
10000,83,28.231125831604004
10000,83,25.20549988746643
10000,83,28.06979727745056
10000,83,28.117799997329712
10000,83,27.538776397705078
10000,116,41.53405427932739
10000,116,41.950132846832275
10000,116,41.50550103187561
10000,116,43.11245083808899
10000,116,41.42233395576477
10000,163,58.354357957839966
10000,163,55.80439567565918
10000,163,57.071452379226685
10000,163,57.4531033039093
10000,163,56.788878440856934
10000,228,66.95027422904968
10000,228,68.68445706367493
10000,228,67.49627494812012
10000,228,67.69797921180725
10000,228,67.50075054168701
10000,321,97.58436965942383
10000,321,102.37823128700256
10000,321,98.15998387336731
10000,321,97.73245620727539
10000,321,102.128915309906
10000,450,147.1079318523407
10000,450,150.16221046447754
10000,450,150.89752793312073
10000,450,150.09015083312988
10000,450,151.067316532135
10000,631,226.74201345443726
10000,631,227.00449633598328
10000,631,227.47644329071045
10000,631,227.0937397480011
10000,631,226.87528729438782
