n_samples,n_features,time_elapsed_sort,time_elapsed_split
61,450,0.0023698806762695312,4.1418890953063965
61,450,0.0021708011627197266,4.10258936882019
61,450,0.002323150634765625,4.075652360916138
61,450,0.002358675003051758,4.105913400650024
61,450,0.0023059844970703125,4.118391752243042
61,631,0.0036468505859375,5.857349395751953
61,631,0.0030350685119628906,5.701647520065308
61,631,0.003658771514892578,5.618936777114868
61,631,0.003031015396118164,5.583117961883545
61,631,0.0031871795654296875,5.655174016952515
88,2,0.00017404556274414062,0.026320695877075195
88,2,3.1948089599609375e-05,0.026568174362182617
88,2,3.409385681152344e-05,0.02707672119140625
88,2,3.266334533691406e-05,0.026416301727294922
88,2,3.0994415283203125e-05,0.02658867835998535
88,2,3.2901763916015625e-05,0.02632594108581543
88,2,3.123283386230469e-05,0.026734352111816406
88,2,3.123283386230469e-05,0.027195215225219727
88,2,3.266334533691406e-05,0.02611088752746582
88,2,3.218650817871094e-05,0.02658367156982422
88,2,3.504753112792969e-05,0.027116060256958008
88,2,3.075599670410156e-05,0.026935577392578125
88,2,3.743171691894531e-05,0.026470422744750977
88,2,3.147125244140625e-05,0.02644181251525879
88,2,3.1948089599609375e-05,0.026514291763305664
88,3,5.53131103515625e-05,0.039426565170288086
88,3,4.267692565917969e-05,0.03929615020751953
88,3,3.814697265625e-05,0.03911161422729492
88,3,4.220008850097656e-05,0.03879189491271973
88,3,3.790855407714844e-05,0.03886985778808594
88,4,4.506111145019531e-05,0.05213212966918945
88,4,4.482269287109375e-05,0.05351853370666504
88,4,4.363059997558594e-05,0.05292654037475586
88,4,4.2438507080078125e-05,0.052469491958618164
88,4,4.363059997558594e-05,0.0526423454284668
88,6,6.628036499023438e-05,0.08003735542297363
88,6,5.6743621826171875e-05,0.08067440986633301
88,6,5.4836273193359375e-05,0.0796973705291748
88,6,5.412101745605469e-05,0.07946276664733887
88,6,6.389617919921875e-05,0.07926106452941895
88,8,7.581710815429688e-05,0.10541820526123047
88,8,9.1552734375e-05,0.10560131072998047
88,8,6.67572021484375e-05,0.10389399528503418
88,8,6.580352783203125e-05,0.10390639305114746
88,8,6.723403930664062e-05,0.10438323020935059
88,11,0.00011014938354492188,0.14330291748046875
88,11,8.273124694824219e-05,0.14493131637573242
88,11,9.274482727050781e-05,0.14378571510314941
88,11,0.00010824203491210938,0.14364075660705566
88,11,8.106231689453125e-05,0.13976287841796875
88,16,0.0001220703125,0.21157264709472656
88,16,0.00011086463928222656,0.21117615699768066
88,16,0.00010967254638671875,0.2104508876800537
88,16,0.00011444091796875,0.2170872688293457
88,16,0.00012564659118652344,0.2068798542022705
88,22,0.0002033710479736328,0.28734564781188965
88,22,0.00016355514526367188,0.2899007797241211
88,22,0.0001575946807861328,0.2895660400390625
88,22,0.00016307830810546875,0.2912485599517822
88,22,0.0001494884490966797,0.2904541492462158
88,30,0.0001876354217529297,0.39336609840393066
88,30,0.0002014636993408203,0.3896360397338867
88,30,0.00021886825561523438,0.3947927951812744
88,30,0.00020241737365722656,0.38987255096435547
88,30,0.00023674964904785156,0.3933873176574707
88,42,0.00028777122497558594,0.5465435981750488
88,42,0.00026607513427734375,0.5553557872772217
88,42,0.0002849102020263672,0.5499706268310547
88,42,0.0002944469451904297,0.5539405345916748
88,42,0.00026345252990722656,0.5576827526092529
88,59,0.0004668235778808594,0.7792384624481201
88,59,0.00040793418884277344,0.7802901268005371
88,59,0.0003657341003417969,0.7891459465026855
88,59,0.0003643035888671875,0.7785928249359131
88,59,0.00037860870361328125,0.7807040214538574
88,83,0.0004832744598388672,1.092505693435669
88,83,0.0005490779876708984,1.104745864868164
88,83,0.0005059242248535156,1.1078879833221436
88,83,0.0005278587341308594,1.1053924560546875
88,83,0.0004961490631103516,1.1048917770385742
88,116,0.0008075237274169922,1.5487079620361328
88,116,0.0006873607635498047,1.532745122909546
88,116,0.0007436275482177734,1.5407962799072266
88,116,0.0007050037384033203,1.5452191829681396
88,116,0.000690460205078125,1.5354077816009521
88,163,0.0010924339294433594,2.170884370803833
88,163,0.0012154579162597656,2.1574485301971436
88,163,0.0009758472442626953,2.1442677974700928
88,163,0.0009708404541015625,2.135740280151367
88,163,0.001079559326171875,2.1653976440429688
88,228,0.0014410018920898438,3.025012731552124
88,228,0.0013501644134521484,2.9692132472991943
88,228,0.0013267993927001953,3.0118675231933594
88,228,0.0013480186462402344,2.9933955669403076
88,228,0.0012888908386230469,2.978942632675171
88,321,0.0022153854370117188,4.279161214828491
88,321,0.0018625259399414062,4.269219160079956
88,321,0.0018718242645263672,4.2329933643341064
88,321,0.001825571060180664,4.2631683349609375
88,321,0.0018291473388671875,4.247055768966675
88,450,0.002996206283569336,5.987565994262695
88,450,0.0025365352630615234,5.906628608703613
88,450,0.0030694007873535156,5.975985527038574
88,450,0.0025577545166015625,5.9771647453308105
88,450,0.0026226043701171875,5.998912811279297
88,631,0.004069805145263672,8.396556377410889
88,631,0.0038251876831054688,8.398827075958252
88,631,0.0036172866821289062,8.450071573257446
88,631,0.0036301612854003906,8.476204872131348
88,631,0.004257917404174805,8.34628701210022
127,2,0.000225067138671875,0.03939318656921387
127,2,3.6716461181640625e-05,0.038107872009277344
127,2,3.910064697265625e-05,0.03860211372375488
127,2,4.673004150390625e-05,0.04007315635681152
127,2,4.076957702636719e-05,0.03780508041381836
127,2,5.0067901611328125e-05,0.03970956802368164
127,2,4.220008850097656e-05,0.0402987003326416
127,2,5.412101745605469e-05,0.0404360294342041
127,2,3.6716461181640625e-05,0.039337158203125
127,2,3.695487976074219e-05,0.039412498474121094
127,2,3.62396240234375e-05,0.03860735893249512
127,2,3.5762786865234375e-05,0.03905463218688965
127,2,3.743171691894531e-05,0.03886723518371582
127,2,3.647804260253906e-05,0.03960084915161133
127,2,4.00543212890625e-05,0.039475440979003906
127,3,6.461143493652344e-05,0.05847954750061035
127,3,4.315376281738281e-05,0.06010723114013672
127,3,5.1021575927734375e-05,0.05893969535827637
127,3,5.745887756347656e-05,0.05817580223083496
127,3,5.7220458984375e-05,0.05928802490234375
127,4,7.295608520507812e-05,0.07800173759460449
127,4,5.125999450683594e-05,0.07782292366027832
127,4,7.033348083496094e-05,0.08200526237487793
127,4,6.914138793945312e-05,0.07785272598266602
127,4,5.984306335449219e-05,0.07781076431274414
127,6,7.748603820800781e-05,0.1176614761352539
127,6,6.628036499023438e-05,0.11630368232727051
127,6,6.723403930664062e-05,0.1183931827545166
127,6,7.319450378417969e-05,0.1183769702911377
127,6,9.655952453613281e-05,0.11850094795227051
127,8,0.00011730194091796875,0.1577587127685547
127,8,7.939338684082031e-05,0.15552616119384766
127,8,9.608268737792969e-05,0.16677594184875488
127,8,9.393692016601562e-05,0.15801644325256348
127,8,9.5367431640625e-05,0.15769433975219727
127,11,0.00012993812561035156,0.21843481063842773
127,11,0.00013899803161621094,0.21750307083129883
127,11,0.00012183189392089844,0.21695446968078613
127,11,0.0001270771026611328,0.21521377563476562
127,11,0.0001201629638671875,0.20641183853149414
127,16,0.0001544952392578125,0.301558256149292
127,16,0.00013947486877441406,0.3183119297027588
127,16,0.0001697540283203125,0.3139820098876953
127,16,0.0001990795135498047,0.3131229877471924
127,16,0.00014591217041015625,0.3077869415283203
127,22,0.0002856254577636719,0.4293327331542969
127,22,0.00021648406982421875,0.43983030319213867
127,22,0.0002505779266357422,0.4277477264404297
127,22,0.00018644332885742188,0.43222594261169434
127,22,0.00022459030151367188,0.430466890335083
127,30,0.0003421306610107422,0.5830225944519043
127,30,0.00024366378784179688,0.5854933261871338
127,30,0.0002846717834472656,0.5696935653686523
127,30,0.0002532005310058594,0.5892083644866943
127,30,0.00024127960205078125,0.5849325656890869
127,42,0.0003333091735839844,0.8949124813079834
127,42,0.00033593177795410156,0.8750033378601074
127,42,0.00040984153747558594,0.8291299343109131
127,42,0.0004508495330810547,0.8389358520507812
127,42,0.0004611015319824219,0.8101394176483154
127,59,0.0005052089691162109,1.1434926986694336
127,59,0.0005204677581787109,1.162083625793457
127,59,0.0004470348358154297,1.1509528160095215
127,59,0.0005545616149902344,1.1425914764404297
127,59,0.00047016143798828125,1.1386425495147705
127,83,0.0006716251373291016,1.6155200004577637
127,83,0.0006856918334960938,1.6504285335540771
127,83,0.0006914138793945312,1.6266376972198486
127,83,0.0006382465362548828,1.6124277114868164
127,83,0.0006353855133056641,1.6257927417755127
127,116,0.0010190010070800781,2.2539825439453125
127,116,0.0008752346038818359,2.3006370067596436
127,116,0.0008971691131591797,2.2598578929901123
127,116,0.0009829998016357422,2.2787868976593018
127,116,0.0010361671447753906,2.2079336643218994
127,163,0.0013167858123779297,3.191131353378296
127,163,0.0012273788452148438,3.154848337173462
127,163,0.0013399124145507812,3.215238094329834
127,163,0.0013821125030517578,3.2142772674560547
127,163,0.0012061595916748047,3.215118408203125
127,228,0.0020182132720947266,4.47900390625
127,228,0.0017976760864257812,4.553046941757202
127,228,0.0017888545989990234,4.475888252258301
127,228,0.0016858577728271484,4.495830535888672
127,228,0.0016887187957763672,4.545492649078369
127,321,0.0027756690979003906,6.3738322257995605
127,321,0.00238037109375,6.369523763656616
127,321,0.002443075180053711,6.338857889175415
127,321,0.0026068687438964844,6.344338893890381
127,321,0.002331972122192383,6.349217653274536
127,450,0.0038449764251708984,8.916263818740845
127,450,0.004018068313598633,8.850184440612793
127,450,0.0033311843872070312,8.961233377456665
127,450,0.003947734832763672,8.90971064567566
127,450,0.0035974979400634766,8.842732191085815
127,631,0.005376577377319336,12.503900289535522
127,631,0.0054302215576171875,12.408121347427368
127,631,0.005243062973022461,12.531706809997559
127,631,0.004893064498901367,12.387423992156982
127,631,0.005150318145751953,12.486979246139526
183,2,0.00031828880310058594,0.05656623840332031
183,2,5.507469177246094e-05,0.056896209716796875
183,2,4.124641418457031e-05,0.05710792541503906
183,2,5.030632019042969e-05,0.05842256546020508
183,2,5.054473876953125e-05,0.05866599082946777
183,2,6.341934204101562e-05,0.05653047561645508
183,2,6.198883056640625e-05,0.058332204818725586
183,2,4.887580871582031e-05,0.0582273006439209
183,2,4.076957702636719e-05,0.058732032775878906
183,2,4.9114227294921875e-05,0.05828499794006348
183,2,4.8160552978515625e-05,0.05748605728149414
183,2,5.054473876953125e-05,0.05815243721008301
183,2,4.935264587402344e-05,0.05812358856201172
183,2,5.698204040527344e-05,0.058402299880981445
183,2,5.698204040527344e-05,0.058683156967163086
183,3,6.151199340820312e-05,0.08678722381591797
183,3,6.079673767089844e-05,0.08635544776916504
183,3,7.772445678710938e-05,0.08648562431335449
183,3,7.081031799316406e-05,0.0859994888305664
183,3,6.0558319091796875e-05,0.08623147010803223
183,4,7.510185241699219e-05,0.11590719223022461
183,4,7.295608520507812e-05,0.11587214469909668
183,4,7.43865966796875e-05,0.11739826202392578
183,4,8.344650268554688e-05,0.11469316482543945
183,4,8.392333984375e-05,0.11478471755981445
183,6,9.846687316894531e-05,0.17164945602416992
183,6,9.751319885253906e-05,0.17029118537902832
183,6,0.00014734268188476562,0.1746206283569336
183,6,0.00013709068298339844,0.17267823219299316
183,6,0.00013017654418945312,0.17314696311950684
183,8,0.00012254714965820312,0.23282361030578613
183,8,0.0001621246337890625,0.23117947578430176
183,8,0.0001232624053955078,0.23521828651428223
183,8,0.00012826919555664062,0.2293837070465088
183,8,0.00014209747314453125,0.23100972175598145
183,11,0.00018310546875,0.32227206230163574
183,11,0.0001862049102783203,0.316464900970459
183,11,0.00015854835510253906,0.31653785705566406
183,11,0.00017023086547851562,0.31746459007263184
183,11,0.00018262863159179688,0.3209247589111328
183,16,0.00029087066650390625,0.4614555835723877
183,16,0.0002551078796386719,0.4584639072418213
183,16,0.00021958351135253906,0.453369140625
183,16,0.00022840499877929688,0.4598674774169922
183,16,0.0002200603485107422,0.46073102951049805
183,22,0.00025272369384765625,0.6331098079681396
183,22,0.00029206275939941406,0.644827127456665
183,22,0.0003445148468017578,0.6325275897979736
183,22,0.000293731689453125,0.6406691074371338
183,22,0.0003075599670410156,0.6414721012115479
183,30,0.0003921985626220703,0.869300365447998
183,30,0.0003826618194580078,0.8416163921356201
183,30,0.0003314018249511719,0.8161487579345703
183,30,0.0003275871276855469,0.858832836151123
183,30,0.00044989585876464844,0.8665974140167236
183,42,0.00055694580078125,1.2127768993377686
183,42,0.0005953311920166016,1.1986644268035889
183,42,0.0005865097045898438,1.1978929042816162
183,42,0.0005652904510498047,1.2093911170959473
183,42,0.0006089210510253906,1.2331359386444092
183,59,0.0008213520050048828,1.6967194080352783
183,59,0.0007083415985107422,1.7240257263183594
183,59,0.0007135868072509766,1.6838159561157227
183,59,0.0006968975067138672,1.692455530166626
183,59,0.0006937980651855469,1.6933908462524414
183,83,0.0009877681732177734,2.378387928009033
183,83,0.0009598731994628906,2.375072956085205
183,83,0.0009636878967285156,2.361187696456909
183,83,0.0009427070617675781,2.3613784313201904
183,83,0.0008819103240966797,2.3721394538879395
183,116,0.0014960765838623047,3.359581232070923
183,116,0.0013360977172851562,3.282447338104248
183,116,0.0011968612670898438,3.324038505554199
183,116,0.0013055801391601562,3.3571603298187256
183,116,0.0012993812561035156,3.3626556396484375
183,163,0.0017757415771484375,4.7201011180877686
183,163,0.0016798973083496094,4.716310262680054
183,163,0.0017604827880859375,4.700970888137817
183,163,0.0017023086547851562,4.739749431610107
183,163,0.0017426013946533203,4.735235691070557
183,228,0.002681732177734375,6.6595587730407715
183,228,0.002386331558227539,6.615196943283081
183,228,0.0023849010467529297,6.586076498031616
183,228,0.0023925304412841797,6.58851957321167
183,228,0.002374887466430664,6.592352390289307
183,321,0.003779172897338867,9.256198644638062
183,321,0.0035400390625,9.37893533706665
183,321,0.00399017333984375,9.2846519947052
183,321,0.0038170814514160156,9.37070631980896
183,321,0.0032851696014404297,9.2724449634552
183,450,0.005350351333618164,13.15273928642273
183,450,0.00461888313293457,13.166268587112427
183,450,0.005536556243896484,13.196743488311768
183,450,0.004897117614746094,13.26615858078003
183,450,0.005029916763305664,13.170317888259888
183,631,0.00729680061340332,18.690784692764282
183,631,0.007038593292236328,18.542682647705078
183,631,0.007025003433227539,18.645934343338013
183,631,0.007132053375244141,18.563082456588745
183,631,0.00644230842590332,18.312599658966064
263,2,0.0004534721374511719,0.08383321762084961
263,2,8.368492126464844e-05,0.08379077911376953
263,2,5.245208740234375e-05,0.08661580085754395
263,2,5.936622619628906e-05,0.08514595031738281
263,2,5.841255187988281e-05,0.0818181037902832
263,2,7.605552673339844e-05,0.08183956146240234
263,2,5.9604644775390625e-05,0.08244776725769043
263,2,7.05718994140625e-05,0.08425712585449219
263,2,5.841255187988281e-05,0.08412003517150879
263,2,5.0067901611328125e-05,0.08084392547607422
263,2,7.653236389160156e-05,0.08366751670837402
263,2,5.888938903808594e-05,0.0839691162109375
263,2,6.890296936035156e-05,0.08585810661315918
263,2,7.104873657226562e-05,0.08426403999328613
263,2,6.747245788574219e-05,0.08427953720092773
263,3,6.67572021484375e-05,0.12824153900146484
263,3,8.821487426757812e-05,0.12640023231506348
263,3,7.581710815429688e-05,0.129777193069458
263,3,7.486343383789062e-05,0.1257801055908203
263,3,7.510185241699219e-05,0.12750554084777832
263,4,0.00012302398681640625,0.17525029182434082
263,4,9.489059448242188e-05,0.1686873435974121
263,4,0.00011277198791503906,0.1730515956878662
263,4,0.00010704994201660156,0.17317557334899902
263,4,8.058547973632812e-05,0.1678764820098877
263,6,0.0001347064971923828,0.2555108070373535
263,6,0.00012946128845214844,0.254565954208374
263,6,0.00012683868408203125,0.25551581382751465
263,6,0.00010967254638671875,0.2500464916229248
263,6,0.00010848045349121094,0.25036072731018066
263,8,0.00017261505126953125,0.3363649845123291
263,8,0.00013899803161621094,0.3386499881744385
263,8,0.0001633167266845703,0.34752750396728516
263,8,0.00017786026000976562,0.3329465389251709
263,8,0.00016045570373535156,0.33290982246398926
263,11,0.00026416778564453125,0.4717721939086914
263,11,0.0002090930938720703,0.4739258289337158
263,11,0.00017952919006347656,0.47206687927246094
263,11,0.0001926422119140625,0.4618208408355713
263,11,0.0002079010009765625,0.45792293548583984
263,16,0.0002770423889160156,0.6775407791137695
263,16,0.0003681182861328125,0.6689901351928711
263,16,0.00025272369384765625,0.6814172267913818
263,16,0.0003452301025390625,0.6744050979614258
263,16,0.0002536773681640625,0.6751894950866699
263,22,0.0003941059112548828,0.9654428958892822
263,22,0.0005247592926025391,1.007047414779663
263,22,0.0003399848937988281,0.9456143379211426
263,22,0.00039958953857421875,0.9289710521697998
263,22,0.0004711151123046875,0.9359307289123535
263,30,0.0005819797515869141,1.2867345809936523
263,30,0.00044918060302734375,1.255997896194458
263,30,0.0006957054138183594,1.2789292335510254
263,30,0.0004546642303466797,1.2623674869537354
263,30,0.0005300045013427734,1.2799344062805176
263,42,0.0008037090301513672,1.7728497982025146
263,42,0.0008246898651123047,1.775869369506836
263,42,0.0007102489471435547,1.7523207664489746
263,42,0.0007135868072509766,1.7364473342895508
263,42,0.0007100105285644531,1.7889657020568848
263,59,0.0010955333709716797,2.4845330715179443
263,59,0.0009891986846923828,2.462578773498535
263,59,0.0008540153503417969,2.472097635269165
263,59,0.0009315013885498047,2.497924566268921
263,59,0.0009927749633789062,2.489583730697632
263,83,0.0013279914855957031,3.5134034156799316
263,83,0.0012667179107666016,3.5018584728240967
263,83,0.0012667179107666016,3.515401601791382
263,83,0.0012562274932861328,3.5102620124816895
263,83,0.0012717247009277344,3.524912118911743
263,116,0.001828908920288086,4.923812627792358
263,116,0.0018122196197509766,4.932258605957031
263,116,0.0017473697662353516,5.234424591064453
263,116,0.0017321109771728516,5.035603284835815
263,116,0.0017752647399902344,5.1139702796936035
263,163,0.002377033233642578,7.197190284729004
263,163,0.0024280548095703125,6.982000827789307
263,163,0.002355337142944336,7.001810073852539
263,163,0.0023467540740966797,6.93290638923645
263,163,0.0023789405822753906,6.992384910583496
263,228,0.0038132667541503906,9.79574728012085
263,228,0.00335693359375,9.71656608581543
263,228,0.0035088062286376953,9.858638525009155
263,228,0.0033223628997802734,9.757381677627563
263,228,0.0034666061401367188,9.715061664581299
263,321,0.004910469055175781,13.722937822341919
263,321,0.004850625991821289,13.670825242996216
263,321,0.004995822906494141,13.700377702713013
263,321,0.004477977752685547,13.67790961265564
263,321,0.0046100616455078125,13.613365173339844
263,450,0.00771641731262207,19.298062324523926
263,450,0.0070269107818603516,19.34013056755066
263,450,0.0067365169525146484,19.05101752281189
263,450,0.006900787353515625,19.080328702926636
263,450,0.0073010921478271484,19.289488315582275
263,631,0.010239839553833008,27.066359996795654
263,631,0.010390281677246094,26.75012755393982
263,631,0.009877443313598633,26.991817235946655
263,631,0.00932931900024414,27.014768362045288
263,631,0.009805679321289062,26.954710006713867
379,2,0.0004203319549560547,0.12552642822265625
379,2,6.580352783203125e-05,0.12459921836853027
379,2,6.604194641113281e-05,0.11915183067321777
379,2,7.176399230957031e-05,0.12720084190368652
379,2,7.319450378417969e-05,0.11961627006530762
379,2,6.413459777832031e-05,0.12512683868408203
379,2,8.678436279296875e-05,0.1261272430419922
379,2,8.749961853027344e-05,0.12407946586608887
379,2,8.320808410644531e-05,0.12670397758483887
379,2,7.43865966796875e-05,0.1201789379119873
379,2,7.414817810058594e-05,0.12301135063171387
379,2,6.413459777832031e-05,0.12476038932800293
379,2,6.508827209472656e-05,0.11886453628540039
379,2,6.246566772460938e-05,0.11883783340454102
379,2,7.081031799316406e-05,0.12069845199584961
379,3,9.799003601074219e-05,0.182206392288208
379,3,8.511543273925781e-05,0.18748068809509277
379,3,8.463859558105469e-05,0.1816706657409668
379,3,8.320808410644531e-05,0.18873381614685059
379,3,9.679794311523438e-05,0.18544244766235352
379,4,0.0001049041748046875,0.2411811351776123
379,4,0.00014090538024902344,0.24685883522033691
379,4,0.0001430511474609375,0.24522829055786133
379,4,0.00010323524475097656,0.2538931369781494
379,4,0.0001819133758544922,0.24758505821228027
379,6,0.00017070770263671875,0.3671903610229492
379,6,0.00017142295837402344,0.36443305015563965
379,6,0.00019788742065429688,0.36630916595458984
379,6,0.0002238750457763672,0.36597561836242676
379,6,0.00016999244689941406,0.3663010597229004
379,8,0.00021791458129882812,0.49309563636779785
379,8,0.0002193450927734375,0.4974081516265869
379,8,0.0002193450927734375,0.4929971694946289
379,8,0.00021719932556152344,0.48882079124450684
379,8,0.00021791458129882812,0.4920382499694824
379,11,0.0002532005310058594,0.6735186576843262
379,11,0.000274658203125,0.6711480617523193
379,11,0.0003504753112792969,0.6800916194915771
379,11,0.0002446174621582031,0.678410530090332
379,11,0.0002918243408203125,0.6772830486297607
379,16,0.0004277229309082031,0.9923233985900879
379,16,0.0004086494445800781,0.9853110313415527
379,16,0.0003974437713623047,0.9750385284423828
379,16,0.0004355907440185547,1.0086877346038818
379,16,0.00037026405334472656,0.9945356845855713
379,22,0.0006773471832275391,1.3456389904022217
379,22,0.0006282329559326172,1.369399070739746
379,22,0.00048470497131347656,1.3531980514526367
379,22,0.0005080699920654297,1.3541321754455566
379,22,0.0005664825439453125,1.3365190029144287
379,30,0.0007169246673583984,1.8273506164550781
379,30,0.00063323974609375,1.8462989330291748
379,30,0.0009086132049560547,1.8558268547058105
379,30,0.0007181167602539062,1.8443615436553955
379,30,0.0006394386291503906,1.8496243953704834
379,42,0.0010759830474853516,2.606527090072632
379,42,0.0010640621185302734,2.606825351715088
379,42,0.0010371208190917969,2.5740931034088135
379,42,0.0010144710540771484,2.5796008110046387
379,42,0.0009398460388183594,2.5781097412109375
379,59,0.001277923583984375,3.632612466812134
379,59,0.0013275146484375,3.6770126819610596
379,59,0.0012850761413574219,3.6384408473968506
379,59,0.001293182373046875,3.65761661529541
379,59,0.001271963119506836,3.6689019203186035
379,83,0.0020020008087158203,5.146345853805542
379,83,0.0016872882843017578,5.123420715332031
379,83,0.001918792724609375,5.1550681591033936
379,83,0.0017902851104736328,5.202850580215454
379,83,0.0017518997192382812,5.1826491355896
379,116,0.002601146697998047,7.081897020339966
379,116,0.002407073974609375,7.092712163925171
379,116,0.0024254322052001953,7.0700671672821045
379,116,0.0024576187133789062,7.131728649139404
379,116,0.002403736114501953,7.202504873275757
379,163,0.0035653114318847656,9.950203895568848
379,163,0.0035719871520996094,9.874387264251709
379,163,0.0032761096954345703,9.959116697311401
379,163,0.0034096240997314453,9.878770112991333
379,163,0.0031692981719970703,9.864341974258423
379,228,0.005023956298828125,13.954943418502808
379,228,0.004673957824707031,13.926144361495972
379,228,0.004727840423583984,13.868064165115356
379,228,0.004848003387451172,13.841102361679077
379,228,0.0046977996826171875,13.933003425598145
379,321,0.006905317306518555,19.978613138198853
379,321,0.0069391727447509766,19.87984037399292
379,321,0.006653785705566406,19.967268466949463
379,321,0.006811618804931641,19.681200742721558
379,321,0.006585597991943359,19.805403232574463
379,450,0.010460615158081055,27.983343362808228
379,450,0.01121973991394043,27.664204597473145
379,450,0.010032892227172852,27.677048206329346
379,450,0.00938272476196289,27.98896813392639
379,450,0.010557174682617188,28.47768211364746
379,631,0.014984130859375,39.53646111488342
379,631,0.01546168327331543,39.11647820472717
379,631,0.01356959342956543,39.28337287902832
379,631,0.013639211654663086,39.45344662666321
379,631,0.014729022979736328,39.10077786445618
545,2,0.0008418560028076172,0.1805129051208496
545,2,9.465217590332031e-05,0.18089509010314941
545,2,8.034706115722656e-05,0.18552231788635254
545,2,0.00012230873107910156,0.18105149269104004
545,2,9.5367431640625e-05,0.18026995658874512
545,2,9.34600830078125e-05,0.18184280395507812
545,2,9.226799011230469e-05,0.18382763862609863
545,2,9.369850158691406e-05,0.18163251876831055
545,2,9.608268737792969e-05,0.17814040184020996
545,2,9.560585021972656e-05,0.1841726303100586
545,2,9.584426879882812e-05,0.17979192733764648
545,2,9.34600830078125e-05,0.18134117126464844
545,2,0.00010466575622558594,0.1775214672088623
545,2,8.368492126464844e-05,0.17600727081298828
545,2,9.822845458984375e-05,0.17827677726745605
545,3,0.00013113021850585938,0.27387261390686035
545,3,0.00015783309936523438,0.275684118270874
545,3,0.00013065338134765625,0.27071142196655273
545,3,0.00013113021850585938,0.26453447341918945
545,3,0.00013637542724609375,0.2636556625366211
545,4,0.00016808509826660156,0.35984134674072266
545,4,0.0001647472381591797,0.35228490829467773
545,4,0.0001392364501953125,0.3566460609436035
545,4,0.00014138221740722656,0.3537619113922119
545,4,0.0001437664031982422,0.3575313091278076
545,6,0.0002951622009277344,0.5392129421234131
545,6,0.0002727508544921875,0.5427284240722656
545,6,0.00023293495178222656,0.5359501838684082
545,6,0.0002727508544921875,0.5298287868499756
545,6,0.0003101825714111328,0.5331311225891113
545,8,0.00035071372985839844,0.7195067405700684
545,8,0.0003638267517089844,0.7056477069854736
545,8,0.00025725364685058594,0.7177050113677979
545,8,0.0003025531768798828,0.6997048854827881
545,8,0.0003485679626464844,0.715184211730957
545,11,0.0003523826599121094,0.9770669937133789
545,11,0.0003528594970703125,0.9879004955291748
545,11,0.00034618377685546875,0.9757256507873535
545,11,0.0004012584686279297,0.9809079170227051
545,11,0.0004100799560546875,0.9932360649108887
545,16,0.0005071163177490234,1.4575121402740479
545,16,0.0005962848663330078,1.423985481262207
545,16,0.0006406307220458984,1.4314613342285156
545,16,0.0006554126739501953,1.435161828994751
545,16,0.0005788803100585938,1.4359650611877441
545,22,0.0009157657623291016,1.9810137748718262
545,22,0.0006825923919677734,1.9617469310760498
545,22,0.0007524490356445312,1.9624288082122803
545,22,0.0007541179656982422,1.9594848155975342
545,22,0.0007476806640625,1.9475278854370117
545,30,0.0011277198791503906,2.6629316806793213
545,30,0.001004934310913086,2.6807045936584473
545,30,0.0009589195251464844,2.682180404663086
545,30,0.0008976459503173828,2.644843339920044
545,30,0.0009186267852783203,2.678870439529419
545,42,0.001463174819946289,3.739400863647461
545,42,0.001329660415649414,3.7414798736572266
545,42,0.0013625621795654297,3.7486588954925537
545,42,0.0013270378112792969,3.765117645263672
545,42,0.0013179779052734375,3.7604000568389893
545,59,0.002022266387939453,5.274489641189575
545,59,0.0018093585968017578,5.283763885498047
545,59,0.0017828941345214844,5.259976387023926
545,59,0.0017764568328857422,5.272165536880493
545,59,0.0017390251159667969,5.310907602310181
545,83,0.0027246475219726562,7.491753816604614
545,83,0.0025191307067871094,7.4145188331604
545,83,0.0023946762084960938,7.470210313796997
545,83,0.0027163028717041016,7.416043758392334
545,83,0.00246429443359375,7.434380769729614
545,116,0.003618478775024414,10.29661512374878
545,116,0.0033791065216064453,10.368512392044067
545,116,0.0033991336822509766,10.354909896850586
545,116,0.0035009384155273438,10.37069320678711
545,116,0.0035822391510009766,10.426350831985474
545,163,0.005276679992675781,14.59819769859314
545,163,0.00480961799621582,14.720423460006714
545,163,0.004867076873779297,14.532702684402466
545,163,0.0049326419830322266,14.48129677772522
545,163,0.004994630813598633,14.507087230682373
545,228,0.0070383548736572266,20.319941520690918
545,228,0.006775617599487305,20.343653678894043
545,228,0.007303476333618164,20.44793677330017
545,228,0.006974935531616211,20.425190687179565
545,228,0.00677180290222168,20.327988147735596
545,321,0.010528564453125,28.618601083755493
545,321,0.010316610336303711,28.644898414611816
545,321,0.010306358337402344,28.898898363113403
545,321,0.010057926177978516,29.27535128593445
545,321,0.009765386581420898,28.88452386856079
545,450,0.015074014663696289,40.58652138710022
545,450,0.01754903793334961,40.92543077468872
545,450,0.014884233474731445,40.9813916683197
545,450,0.014014244079589844,40.80390000343323
545,450,0.014845132827758789,41.13405728340149
545,631,0.020896196365356445,57.401424407958984
545,631,0.019829511642456055,57.14824080467224
545,631,0.020880937576293945,56.985288858413696
545,631,0.02163076400756836,58.13033580780029
545,631,0.023157596588134766,57.86492419242859
784,2,0.0012638568878173828,0.26935911178588867
784,2,0.0001690387725830078,0.27907657623291016
784,2,0.00014543533325195312,0.27072644233703613
784,2,0.00012731552124023438,0.2608613967895508
784,2,0.0001888275146484375,0.2628743648529053
